,age,housing,day,duration,campaign,pdays,previous,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,education_secondary,education_tertiary,education_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,default_yes,loan_yes,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,subscribed_yes,adjusted_balance
49,0.9661385376017226,1,20,0.2581818181818182,2,328,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6589077416913929
50,1.14032277724948,1,20,0.14363636363636365,1,152,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.6002631255201317
51,0.9870598027623624,0,20,0.0890909090909091,5,328,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5894016422834224
52,1.1224011506321245,1,20,0.22545454545454546,2,348,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5854717000120256
53,1.175230335460282,1,20,0.13090909090909092,1,321,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6164146084260514
54,0.9006129191549254,1,20,0.06727272727272728,1,320,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6254036299599489
55,0.9870598027623624,1,20,0.04363636363636364,1,152,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6070136408324394
56,0.9870598027623624,1,20,0.2963636363636364,1,271,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6654745580295987
57,1.0666246131747126,1,20,0.8181818181818182,1,271,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7076867431494828
58,1.2254080850460012,1,20,0.16363636363636364,2,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5796584540843964
59,0.9447702031960238,0,20,0.6090909090909091,1,334,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.9314659584958038
60,0.9447702031960238,1,1,0.7763636363636364,1,329,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.9924792645478842
61,1.0276333192095288,1,1,1.4290909090909092,1,135,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.241734706442462
62,0.9229352745928237,1,1,2.101818181818182,1,261,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.3497403381907187
63,0.9870598027623624,0,1,0.5363636363636364,1,303,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.8779018443036
64,1.241589667897243,1,1,0.52,2,225,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.1200245614172517
65,0.9447702031960238,1,2,0.22545454545454546,1,308,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.998453618896955
66,0.9870598027623624,1,2,0.6563636363636364,1,136,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.7125759411922967
67,0.9870598027623624,1,2,0.17454545454545456,3,330,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.9080302005340468
68,0.9870598027623624,1,20,0.03090909090909091,6,322,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6717964119236922
69,1.192237548107515,1,20,0.4636363636363636,1,336,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5929431348113304
70,0.9661385376017226,0,20,0.17454545454545456,1,245,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7989137695893006
71,0.8777808771122796,1,20,0.014545454545454545,6,306,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.7855437880626462
72,0.9447702031960238,1,20,0.7018181818181818,1,349,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5801500625199478
73,1.14032277724948,1,20,0.6345454545454545,2,339,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6590645887194307
74,0.9870598027623624,1,20,0.05090909090909091,7,272,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.6693058145223405
75,1.0075523231524797,1,20,0.016363636363636365,5,322,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5752572868752377
76,0.8777808771122796,1,20,0.4727272727272727,1,320,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5847551527089311
77,0.9870598027623624,1,20,1.2545454545454546,2,335,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5999701298541423
78,0.9006129191549254,1,20,0.2872727272727273,1,182,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6808095350758416
79,1.0473189942805592,0,4,1.309090909090909,5,536,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1.581395849266036
80,0.9006129191549254,1,7,0.12545454545454546,1,185,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.8764156081459433
81,1.1224011506321245,0,7,0.26,1,283,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.8367541737796608
82,0.9229352745928237,0,7,0.36363636363636365,1,196,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1.3541076556198992
83,1.3624000409204546,0,9,0.24545454545454545,3,191,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.830052323848826
84,0.6735112060430865,0,10,0.33090909090909093,1,156,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.8494698648610449
85,1.175230335460282,0,10,0.6618181818181819,1,191,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.8911567479058212
86,1.0855645732756343,0,14,0.4781818181818182,1,195,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.871055118089107
87,0.9870598027623624,0,14,0.4890909090909091,1,194,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.8560795689716592
88,1.4573221976972115,0,14,0.15636363636363637,2,111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6452793963042389
89,1.14032277724948,0,16,0.5909090909090909,1,124,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6794519833734504
90,1.192237548107515,1,17,0.2818181818181818,1,199,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6040899751564315
91,1.208960345836975,1,17,0.17636363636363636,1,231,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6040899751564315
92,1.3480731482996928,0,17,0.18727272727272729,1,206,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0.6380745271780199
93,1.2886202783862206,1,17,0.2,2,205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6216717253980968
94,0.9006129191549254,0,17,0.33454545454545453,6,196,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6535893865721234
95,0.8544153281560676,0,18,0.8254545454545454,6,199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6279771867118649
96,1.1579288658245293,1,21,0.2109090909090909,2,202,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6391133402965145
97,1.0855645732756343,1,21,0.1709090909090909,5,202,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6255990065200651
98,1.241589667897243,0,21,0.7,7,131,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.632575970497875
99,1.2254080850460012,0,24,0.9454545454545454,3,133,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6387218691005796
100,1.3904523712685544,0,24,0.4309090909090909,1,206,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6812322225950975
101,1.241589667897243,0,24,0.11272727272727273,3,202,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.7039654650773
102,0.9229352745928237,0,24,0.49636363636363634,1,203,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.594529385414705
103,1.208960345836975,0,28,0.3509090909090909,1,220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0.6677955606238473
104,0.9870598027623624,1,28,0.24909090909090909,1,122,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.7378024361903898
105,1.0075523231524797,1,29,0.19818181818181818,1,246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0.5681028259536359
106,0.8777808771122796,1,30,0.26545454545454544,2,218,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6391736222793184
107,1.0855645732756343,1,30,0.2,3,232,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6445014673620063
108,0.9447702031960238,0,2,0.15272727272727274,2,174,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.6788882473094247
109,1.0075523231524797,1,2,0.16,1,273,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1.4833866476165787
110,1.3038181392956523,0,2,0.38181818181818183,1,272,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.5897984791713733
111,1.1579288658245293,1,2,0.44727272727272727,1,259,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.4920853709518918
112,0.9006129191549254,1,2,0.3290909090909091,1,264,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.6902918850727717
113,1.192237548107515,1,2,0.6290909090909091,1,180,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.5121581741697498
114,1.208960345836975,1,2,0.20363636363636364,1,273,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1.5081543587290944
115,1.0276333192095288,1,2,0.7145454545454546,1,245,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.4268993544152548
116,0.9229352745928237,0,2,0.13636363636363635,1,208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.3959845427337314
117,1.192237548107515,0,2,0.27454545454545454,1,214,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.326070076403623
118,1.208960345836975,0,2,0.2,2,222,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.4403308940874864
119,1.0473189942805592,1,2,0.24181818181818182,1,272,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.6125156960878158
120,1.3480731482996928,1,2,0.20545454545454545,2,249,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.4689409029804206
121,1.0276333192095288,1,2,0.09818181818181818,1,255,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.5548377827377642
122,1.3335380086805797,0,2,0.4890909090909091,1,206,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.3974326286284176
123,1.175230335460282,1,2,0.31636363636363635,1,208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1.683951400082237
124,1.0666246131747126,0,2,1.329090909090909,1,193,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1.3956218591880025
